,Date,ReportPeriod,Ticker,Fund,Change
17810,2022-10-06,2022-09-30,IEMG,Legacy Private Trust Co.,157650.638320923
17811,2022-10-06,2022-09-30,IEFA,Legacy Private Trust Co.,17644.4493865967
17812,2022-10-06,2022-09-30,IEF,Legacy Private Trust Co.,40620.4725952148
17813,2022-10-06,2022-09-30,IDV,Legacy Private Trust Co.,2793.720085144
17814,2022-10-06,2022-09-30,GRLT,Legacy Private Trust Co.,0.0
17815,2022-10-06,2022-09-30,IDEV,Legacy Private Trust Co.,684939.19947052
17816,2022-10-06,2022-09-30,IBMQ,Legacy Private Trust Co.,15078.335723877
17817,2022-10-06,2022-09-30,IBMP,Legacy Private Trust Co.,0.0
17818,2022-10-06,2022-09-30,IBMO,Legacy Private Trust Co.,155017.793655396
17819,2022-10-06,2022-09-30,IBMN,Legacy Private Trust Co.,199497.861528397
17820,2022-10-06,2022-09-30,IBMM,Legacy Private Trust Co.,-124883.351177216
17821,2022-10-06,2022-09-30,IBML,Legacy Private Trust Co.,-455836.772758484
17822,2022-10-06,2022-09-30,GOOGL,Legacy Private Trust Co.,13662359.267952
17823,2022-10-06,2022-09-30,GOOG,Legacy Private Trust Co.,299795.70475769
17824,2022-10-06,2022-09-30,FAUG,Legacy Private Trust Co.,1510278.76701736
17825,2022-10-06,2022-09-30,ETV,Legacy Private Trust Co.,0.0
17826,2022-10-06,2022-09-30,ESGV,Legacy Private Trust Co.,9436.4999771118
17827,2022-10-06,2022-09-30,EMR,Legacy Private Trust Co.,692661.211547852
17828,2022-10-06,2022-09-30,EFA,Legacy Private Trust Co.,-87655.6473731995
17829,2022-10-06,2022-09-30,FB,Legacy Private Trust Co.,
17830,2022-10-06,2022-09-30,DVY,Legacy Private Trust Co.,46104.6005249023
17831,2022-10-06,2022-09-30,DTE,Legacy Private Trust Co.,0.0
17832,2022-10-06,2022-09-30,ECL,Legacy Private Trust Co.,-170271.177841187
17833,2022-10-06,2022-09-30,INTC,Legacy Private Trust Co.,-137173.712436676
17834,2022-10-06,2022-09-30,FIS,Legacy Private Trust Co.,-14358.2999420166
17835,2022-10-06,2022-09-30,GLW,Legacy Private Trust Co.,-17992.4002838135
17836,2022-10-06,2022-09-30,GLD,Legacy Private Trust Co.,-19643.0897674561
17837,2022-10-06,2022-09-30,GINN,Legacy Private Trust Co.,-87197.3558349609
17838,2022-10-06,2022-09-30,GD,Legacy Private Trust Co.,0.0
17839,2022-10-06,2022-09-30,FMB,Legacy Private Trust Co.,98365.6824645996
17840,2022-10-06,2022-09-30,FJUN,Legacy Private Trust Co.,335876.08795166
17841,2022-10-06,2022-09-30,FJUL,Legacy Private Trust Co.,5435938.129879
17842,2022-10-06,2022-09-30,FISV,Legacy Private Trust Co.,18059.0099411011
17843,2022-10-06,2022-09-30,ZTS,Legacy Private Trust Co.,0.0
17844,2022-10-06,2022-09-30,MRK,MCDANIEL TERRY & CO,20668.8006591797
17845,2022-10-06,2022-09-30,NVDA,MCDANIEL TERRY & CO,19665.179901123
17846,2022-10-06,2022-09-30,NOK,MCDANIEL TERRY & CO,538.0199975967
17847,2022-10-06,2022-09-30,NKE,MCDANIEL TERRY & CO,0.0
17848,2022-10-06,2022-09-30,NFLX,MCDANIEL TERRY & CO,239442.48248291
17849,2022-10-06,2022-09-30,NDSN,MCDANIEL TERRY & CO,134366.912704468
17850,2022-10-06,2022-09-30,NATI,MCDANIEL TERRY & CO,69328.3830833435
17851,2022-10-06,2022-09-30,MSFT,MCDANIEL TERRY & CO,-14905.599609375
17852,2022-10-06,2022-09-30,LOW,MCDANIEL TERRY & CO,187.8099975586
17853,2022-10-06,2022-09-30,MKC,MCDANIEL TERRY & CO,205257.590332031
17854,2022-10-06,2022-09-30,MDLZ,MCDANIEL TERRY & CO,0.0
17855,2022-10-06,2022-09-30,MCD,MCDANIEL TERRY & CO,-65068.6815490723
17856,2022-10-06,2022-09-30,LRCX,MCDANIEL TERRY & CO,0.0
17857,2022-10-06,2022-09-30,KO,MCDANIEL TERRY & CO,129182.121055603
17858,2022-10-06,2022-09-30,JPM,MCDANIEL TERRY & CO,86108.0
17859,2022-10-06,2022-09-30,JNJ,MCDANIEL TERRY & CO,166953.920623779
17860,2022-10-06,2022-09-30,MLM,MCDANIEL TERRY & CO,27377.6496887207
17861,2022-10-06,2022-09-30,NVS,MCDANIEL TERRY & CO,-35952.731010437
17862,2022-10-06,2022-09-30,PCAR,MCDANIEL TERRY & CO,157671.964599609
17863,2022-10-06,2022-09-30,VEA,MCDANIEL TERRY & CO,0.0
17864,2022-10-06,2022-09-30,V,MCDANIEL TERRY & CO,0.0
17865,2022-10-06,2022-09-30,UPS,MCDANIEL TERRY & CO,161.5399932861
17866,2022-10-06,2022-09-30,UNP,MCDANIEL TERRY & CO,19482.0007324219
17867,2022-10-06,2022-09-30,UNH,MCDANIEL TERRY & CO,0.0
17868,2022-10-06,2022-09-30,TSM,MCDANIEL TERRY & CO,132732.155273438
17869,2022-10-06,2022-09-30,TSCO,MCDANIEL TERRY & CO,185.8800048828
17870,2022-10-06,2022-09-30,TMO,MCDANIEL TERRY & CO,258666.901245117
17871,2022-10-06,2022-09-30,TEF,MCDANIEL TERRY & CO,0.0
17872,2022-10-06,2022-09-30,SYY,MCDANIEL TERRY & CO,-5091.119934082
17873,2022-10-06,2022-09-30,SYK,MCDANIEL TERRY & CO,290239.810379028
17874,2022-10-06,2022-09-30,SJT,MCDANIEL TERRY & CO,0.0
17875,2022-10-06,2022-09-30,SBR,MCDANIEL TERRY & CO,0.0
17876,2022-10-06,2022-09-30,PYPL,MCDANIEL TERRY & CO,-38645.4298629761
17877,2022-10-06,2022-09-30,PG,MCDANIEL TERRY & CO,180411.25
17878,2022-10-06,2022-09-30,PEP,MCDANIEL TERRY & CO,167504.754364014
17879,2022-10-06,2022-09-30,PANW,MCDANIEL TERRY & CO,181806.892547607
17880,2022-10-06,2022-09-30,COST,MCDANIEL TERRY & CO,-58089.2086486816
17881,2022-10-06,2022-09-30,ITW,MCDANIEL TERRY & CO,173423.994140625
17882,2022-10-06,2022-09-30,CL,MCDANIEL TERRY & CO,0.0
17883,2022-10-06,2022-09-30,CFR,MCDANIEL TERRY & CO,132.2200012207
17884,2022-10-06,2022-09-30,C,MCDANIEL TERRY & CO,0.0
17885,2022-10-06,2022-09-30,BX,MCDANIEL TERRY & CO,0.0
17886,2022-10-06,2022-09-30,BRKB,MCDANIEL TERRY & CO,
17887,2022-10-06,2022-09-30,BMY,MCDANIEL TERRY & CO,0.0
17888,2022-10-06,2022-09-30,BDX,MCDANIEL TERRY & CO,134366.491104126
17889,2022-10-06,2022-09-30,CMG,MCDANIEL TERRY & CO,-57104.8803710938
17890,2022-10-06,2022-09-30,APH,MCDANIEL TERRY & CO,404237.514472961
17891,2022-10-06,2022-09-30,AMZN,MCDANIEL TERRY & CO,349396.0
17892,2022-10-06,2022-09-30,AMD,MCDANIEL TERRY & CO,7603.2000732422
17893,2022-10-06,2022-09-30,ADP,MCDANIEL TERRY & CO,100202.171081543
17894,2022-10-06,2022-09-30,ADBE,MCDANIEL TERRY & CO,655801.629089355
17895,2022-10-06,2022-09-30,ABBV,MCDANIEL TERRY & CO,-7381.5503692627
17896,2022-10-06,2022-09-30,AAPL,MCDANIEL TERRY & CO,108625.197601318
17897,2022-10-06,2022-09-30,WFC,MCDANIEL TERRY & CO,-11824.6803588867
17898,2022-10-06,2022-09-30,APD,MCDANIEL TERRY & CO,276250.504928589
17899,2022-10-06,2022-09-30,CMI,MCDANIEL TERRY & CO,0.0
17900,2022-10-06,2022-09-30,COP,MCDANIEL TERRY & CO,0.0
17901,2022-10-06,2022-09-30,INTU,MCDANIEL TERRY & CO,318377.046020508
17902,2022-10-06,2022-09-30,INTC,MCDANIEL TERRY & CO,231698.074115753
17903,2022-10-06,2022-09-30,IJH,MCDANIEL TERRY & CO,0.0
17904,2022-10-06,2022-09-30,IBM,MCDANIEL TERRY & CO,0.0
17905,2022-10-06,2022-09-30,HON,MCDANIEL TERRY & CO,175485.471282959
17906,2022-10-06,2022-09-30,HD,MCDANIEL TERRY & CO,-77263.2006835938
17907,2022-10-06,2022-09-30,GOOGL,MCDANIEL TERRY & CO,1514235.17415619
17908,2022-10-06,2022-09-30,FFIN,MCDANIEL TERRY & CO,0.0
17909,2022-10-06,2022-09-30,FB,MCDANIEL TERRY & CO,
17910,2022-10-06,2022-09-30,EMR,MCDANIEL TERRY & CO,231009.103851318
17911,2022-10-06,2022-09-30,ECL,MCDANIEL TERRY & CO,263566.496658325
17912,2022-10-06,2022-09-30,DOV,MCDANIEL TERRY & CO,212292.183334351
17913,2022-10-06,2022-09-30,DMLP,MCDANIEL TERRY & CO,0.0
17914,2022-10-06,2022-09-30,DIS,MCDANIEL TERRY & CO,27167.0405273438
17915,2022-10-06,2022-09-30,DHR,MCDANIEL TERRY & CO,0.0
17916,2022-10-06,2022-09-30,DCI,MCDANIEL TERRY & CO,237306.411872864
17917,2022-10-06,2022-09-30,CVX,MCDANIEL TERRY & CO,1005.6899871826
17918,2022-10-06,2022-09-30,CVS,MCDANIEL TERRY & CO,0.0
17919,2022-10-06,2022-09-30,CTAS,MCDANIEL TERRY & CO,186719.391174316
17920,2022-10-06,2022-09-30,CRM,MCDANIEL TERRY & CO,-75659.8380737305
17921,2022-10-06,2022-09-30,WM,MCDANIEL TERRY & CO,0.0
17922,2022-10-06,2022-09-30,MRK,ABNER HERRMAN & BROCK LLC,555043.417701721
17923,2022-10-06,2022-09-30,MS,ABNER HERRMAN & BROCK LLC,1609433.74351501
17924,2022-10-06,2022-09-30,MSFT,ABNER HERRMAN & BROCK LLC,-4831743.27337646
17925,2022-10-06,2022-09-30,NVDA,ABNER HERRMAN & BROCK LLC,73805.1196289062
17926,2022-10-06,2022-09-30,NYVA,ABNER HERRMAN & BROCK LLC,
17927,2022-10-06,2022-09-30,MMM,ABNER HERRMAN & BROCK LLC,0.0
17928,2022-10-06,2022-09-30,NEE,ABNER HERRMAN & BROCK LLC,110714.925170898
17929,2022-10-06,2022-09-30,MMC,ABNER HERRMAN & BROCK LLC,0.0
17930,2022-10-06,2022-09-30,MCK,ABNER HERRMAN & BROCK LLC,442170.863647461
17931,2022-10-06,2022-09-30,MCD,ABNER HERRMAN & BROCK LLC,-74759.7617797852
17932,2022-10-06,2022-09-30,MAR,ABNER HERRMAN & BROCK LLC,43443.399810791
17933,2022-10-06,2022-09-30,MA,ABNER HERRMAN & BROCK LLC,-42650.9994506836
17934,2022-10-06,2022-09-30,LPLA,ABNER HERRMAN & BROCK LLC,540737.989425659
17935,2022-10-06,2022-09-30,LMT,ABNER HERRMAN & BROCK LLC,0.0
17936,2022-10-06,2022-09-30,LLY,ABNER HERRMAN & BROCK LLC,2229174.94207764
17937,2022-10-06,2022-09-30,KO,ABNER HERRMAN & BROCK LLC,8290.960067749
17938,2022-10-06,2022-09-30,KDP,ABNER HERRMAN & BROCK LLC,558971.095237732
17939,2022-10-06,2022-09-30,JPM,ABNER HERRMAN & BROCK LLC,211403.5
17940,2022-10-06,2022-09-30,JNJ,ABNER HERRMAN & BROCK LLC,3669228.97370911
17941,2022-10-06,2022-09-30,MET,ABNER HERRMAN & BROCK LLC,-37987.4992370605
17942,2022-10-06,2022-09-30,PEP,ABNER HERRMAN & BROCK LLC,116567.636077881
17943,2022-10-06,2022-09-30,WMT,ABNER HERRMAN & BROCK LLC,0.0
17944,2022-10-06,2022-09-30,PG,ABNER HERRMAN & BROCK LLC,526336.25
17945,2022-10-06,2022-09-30,IVV,ABNER HERRMAN & BROCK LLC,38016.8993530273
17946,2022-10-06,2022-09-30,WM,ABNER HERRMAN & BROCK LLC,0.0
17947,2022-10-06,2022-09-30,USB,ABNER HERRMAN & BROCK LLC,3225.5999755859
17948,2022-10-06,2022-09-30,UPS,ABNER HERRMAN & BROCK LLC,198371.111755371
17949,2022-10-06,2022-09-30,UNH,ABNER HERRMAN & BROCK LLC,-97977.7616577148
17950,2022-10-06,2022-09-30,TRV,ABNER HERRMAN & BROCK LLC,971594.380645752
17951,2022-10-06,2022-09-30,TMO,ABNER HERRMAN & BROCK LLC,-182081.210876465
17952,2022-10-06,2022-09-30,PFE,ABNER HERRMAN & BROCK LLC,0.0
17953,2022-10-06,2022-09-30,TGT,ABNER HERRMAN & BROCK LLC,232972.299041748
17954,2022-10-06,2022-09-30,SYK,ABNER HERRMAN & BROCK LLC,43141.0185699463
17955,2022-10-06,2022-09-30,STHNP,ABNER HERRMAN & BROCK LLC,
17956,2022-10-06,2022-09-30,SPY,ABNER HERRMAN & BROCK LLC,0.0
17957,2022-10-06,2022-09-30,SLB,ABNER HERRMAN & BROCK LLC,6541841.87805176
17958,2022-10-06,2022-09-30,RTX,ABNER HERRMAN & BROCK LLC,-2313199.89724731
17959,2022-10-06,2022-09-30,QCOM,ABNER HERRMAN & BROCK LLC,0.0
17960,2022-10-06,2022-09-30,T,ABNER HERRMAN & BROCK LLC,0.0
17961,2022-10-06,2022-09-30,INTC,ABNER HERRMAN & BROCK LLC,-73444.5013046265
17962,2022-10-06,2022-09-30,BRKB,ABNER HERRMAN & BROCK LLC,
17963,2022-10-06,2022-09-30,BR,ABNER HERRMAN & BROCK LLC,279980.814208984
17964,2022-10-06,2022-09-30,BMY,ABNER HERRMAN & BROCK LLC,86729.7955322266
17965,2022-10-06,2022-09-30,BLK,ABNER HERRMAN & BROCK LLC,0.0
17966,2022-10-06,2022-09-30,BK,ABNER HERRMAN & BROCK LLC,-1765179.02097702
17967,2022-10-06,2022-09-30,BCLI,ABNER HERRMAN & BROCK LLC,66300.0011444092
17968,2022-10-06,2022-09-30,BAC,ABNER HERRMAN & BROCK LLC,432675.410930634
17969,2022-10-06,2022-09-30,BA,ABNER HERRMAN & BROCK LLC,0.0
17970,2022-10-06,2022-09-30,AXP,ABNER HERRMAN & BROCK LLC,458289.282440186
17971,2022-10-06,2022-09-30,AWK,ABNER HERRMAN & BROCK LLC,0.0
17972,2022-10-06,2022-09-30,APD,ABNER HERRMAN & BROCK LLC,-83550.0684661865
17973,2022-10-06,2022-09-30,AMZN,ABNER HERRMAN & BROCK LLC,-13560.0
17974,2022-10-06,2022-09-30,AMGN,ABNER HERRMAN & BROCK LLC,217510.994110107
17975,2022-10-06,2022-09-30,ALL,ABNER HERRMAN & BROCK LLC,0.0
17976,2022-10-06,2022-09-30,AIG,ABNER HERRMAN & BROCK LLC,1202430.98840714
17977,2022-10-06,2022-09-30,AEP,ABNER HERRMAN & BROCK LLC,612498.228378296
17978,2022-10-06,2022-09-30,ADP,ABNER HERRMAN & BROCK LLC,663415.277160645
17979,2022-10-06,2022-09-30,ABT,ABNER HERRMAN & BROCK LLC,-79343.201751709
17980,2022-10-06,2022-09-30,ABBV,ABNER HERRMAN & BROCK LLC,-4160.5102081299
17981,2022-10-06,2022-09-30,AAPL,ABNER HERRMAN & BROCK LLC,-6375027.65922546
17982,2022-10-06,2022-09-30,XOM,ABNER HERRMAN & BROCK LLC,-132274.64630127
17983,2022-10-06,2022-09-30,CL,ABNER HERRMAN & BROCK LLC,0.0
17984,2022-10-06,2022-09-30,IJJ,ABNER HERRMAN & BROCK LLC,-40140.0
17985,2022-10-06,2022-09-30,IBM,ABNER HERRMAN & BROCK LLC,126651.457397461
17986,2022-10-06,2022-09-30,HON,ABNER HERRMAN & BROCK LLC,-176487.291290283
17987,2022-10-06,2022-09-30,HD,ABNER HERRMAN & BROCK LLC,-19315.8001708984
17988,2022-10-06,2022-09-30,GS,ABNER HERRMAN & BROCK LLC,2359052.4017334
17989,2022-10-06,2022-09-30,GOOG,ABNER HERRMAN & BROCK LLC,-121822.051933289
17990,2022-10-06,2022-09-30,GD,ABNER HERRMAN & BROCK LLC,-6365.0999450684
17991,2022-10-06,2022-09-30,FITB,ABNER HERRMAN & BROCK LLC,200133.514266968
17992,2022-10-06,2022-09-30,FDX,ABNER HERRMAN & BROCK LLC,-742.3500061035
17993,2022-10-06,2022-09-30,FDS,ABNER HERRMAN & BROCK LLC,0.0
17994,2022-10-06,2022-09-30,F,ABNER HERRMAN & BROCK LLC,-839.9999856949
17995,2022-10-06,2022-09-30,EMR,ABNER HERRMAN & BROCK LLC,-89548.0614929199
17996,2022-10-06,2022-09-30,DIS,ABNER HERRMAN & BROCK LLC,-6414.4401245117
17997,2022-10-06,2022-09-30,DHR,ABNER HERRMAN & BROCK LLC,0.0
17998,2022-10-06,2022-09-30,DE,ABNER HERRMAN & BROCK LLC,-57095.1925048828
17999,2022-10-06,2022-09-30,DD,ABNER HERRMAN & BROCK LLC,0.0
18000,2022-10-06,2022-09-30,CVX,ABNER HERRMAN & BROCK LLC,-106315.79864502
18001,2022-10-06,2022-09-30,COST,ABNER HERRMAN & BROCK LLC,0.0
18002,2022-10-06,2022-09-30,COP,ABNER HERRMAN & BROCK LLC,0.0
18003,2022-10-06,2022-09-30,EW,ABNER HERRMAN & BROCK LLC,65277.6978302002
18004,2022-10-07,2022-09-30,PAYC,MACKENZIE FINANCIAL CORP,-93057.1772460938
18005,2022-10-07,2022-09-30,PAYX,MACKENZIE FINANCIAL CORP,-693682.21434021
18006,2022-10-07,2022-09-30,PBA,MACKENZIE FINANCIAL CORP,1286685.8255558
18007,2022-10-07,2022-09-30,PBI,MACKENZIE FINANCIAL CORP,-15308.0994987488
18008,2022-10-07,2022-09-30,PBR,MACKENZIE FINANCIAL CORP,7623615.07426834
18009,2022-10-07,2022-09-30,PANW,MACKENZIE FINANCIAL CORP,12053141.8159332
18010,2022-10-07,2022-09-30,PBF,MACKENZIE FINANCIAL CORP,10426381.5147514
18011,2022-10-07,2022-09-30,PAGP,MACKENZIE FINANCIAL CORP,-753684.609458923
18012,2022-10-07,2022-09-30,PACB,MACKENZIE FINANCIAL CORP,-1539.6499848366
18013,2022-10-07,2022-09-30,PAC,MACKENZIE FINANCIAL CORP,200439.178070068
18014,2022-10-07,2022-09-30,PAAS,MACKENZIE FINANCIAL CORP,742167.685348511
18015,2022-10-07,2022-09-30,OXY,MACKENZIE FINANCIAL CORP,152641.801895142
18016,2022-10-07,2022-09-30,OVV,MACKENZIE FINANCIAL CORP,8081878.0
18017,2022-10-07,2022-09-30,OUT,MACKENZIE FINANCIAL CORP,-12227.9496622086
18018,2022-10-07,2022-09-30,OTTR,MACKENZIE FINANCIAL CORP,2403278.81788254
18019,2022-10-07,2022-09-30,OTIS,MACKENZIE FINANCIAL CORP,51295.1993865967
18020,2022-10-07,2022-09-30,OTEX,MACKENZIE FINANCIAL CORP,-32810031.2227249
18021,2022-10-07,2022-09-30,PCAR,MACKENZIE FINANCIAL CORP,-69546.3920288086
18022,2022-10-07,2022-09-30,PAG,MACKENZIE FINANCIAL CORP,-145971.690452576
18023,2022-10-07,2022-09-30,PCG,MACKENZIE FINANCIAL CORP,-456950.0
18024,2022-10-07,2022-09-30,PIPR,MACKENZIE FINANCIAL CORP,-19795.8595962524
18025,2022-10-07,2022-09-30,PCTY,MACKENZIE FINANCIAL CORP,243512.641845703
18026,2022-10-07,2022-09-30,NTRS,MACKENZIE FINANCIAL CORP,-114564.836730957
18027,2022-10-07,2022-09-30,PINS,MACKENZIE FINANCIAL CORP,5612806.71621323
18028,2022-10-07,2022-09-30,PINC,MACKENZIE FINANCIAL CORP,-528445.778617859
18029,2022-10-07,2022-09-30,PHM,MACKENZIE FINANCIAL CORP,-1057500.0
18030,2022-10-07,2022-09-30,PH,MACKENZIE FINANCIAL CORP,52096.6494750977
18031,2022-10-07,2022-09-30,PGRE,MACKENZIE FINANCIAL CORP,-35411.3201084137
18032,2022-10-07,2022-09-30,PGR,MACKENZIE FINANCIAL CORP,64494573.9218979
18033,2022-10-07,2022-09-30,PGNY,MACKENZIE FINANCIAL CORP,-2631.2600975037
18034,2022-10-07,2022-09-30,PG,MACKENZIE FINANCIAL CORP,-29597545.0
18035,2022-10-07,2022-09-30,PFLT,MACKENZIE FINANCIAL CORP,-152400.006055832
18036,2022-10-07,2022-09-30,PCH,MACKENZIE FINANCIAL CORP,-60492.9613494873
18037,2022-10-07,2022-09-30,PFF,MACKENZIE FINANCIAL CORP,-1386.0439758301
18038,2022-10-07,2022-09-30,PFE,MACKENZIE FINANCIAL CORP,848768.927444458
18039,2022-10-07,2022-09-30,PEP,MACKENZIE FINANCIAL CORP,452230.184783936
18040,2022-10-07,2022-09-30,PEG,MACKENZIE FINANCIAL CORP,48863.8696022034
18041,2022-10-07,2022-09-30,PEAK,MACKENZIE FINANCIAL CORP,275.0400009155
18042,2022-10-07,2022-09-30,PDS,MACKENZIE FINANCIAL CORP,12606.8702659607
18043,2022-10-07,2022-09-30,PDD,MACKENZIE FINANCIAL CORP,-586437.197158813
18044,2022-10-07,2022-09-30,PDCE,MACKENZIE FINANCIAL CORP,2269817.86595917
18045,2022-10-07,2022-09-30,PFG,MACKENZIE FINANCIAL CORP,-117532.352485657
18046,2022-10-07,2022-09-30,ORLY,MACKENZIE FINANCIAL CORP,438890.384765625
18047,2022-10-07,2022-09-30,OCGN,MACKENZIE FINANCIAL CORP,2091.499966383
18048,2022-10-07,2022-09-30,OAS,MACKENZIE FINANCIAL CORP,
18049,2022-10-07,2022-09-30,O,MACKENZIE FINANCIAL CORP,33783470.842865
18050,2022-10-07,2022-09-30,NYMT,MACKENZIE FINANCIAL CORP,-5686.1997914314
18051,2022-10-07,2022-09-30,NXPI,MACKENZIE FINANCIAL CORP,-14308.4694671631
18052,2022-10-07,2022-09-30,NXE,MACKENZIE FINANCIAL CORP,40347.9808387756
18053,2022-10-07,2022-09-30,NWSA,MACKENZIE FINANCIAL CORP,2803358.23630333
18054,2022-10-07,2022-09-30,NWLI,MACKENZIE FINANCIAL CORP,20154.4003601074
18055,2022-10-07,2022-09-30,NWE,MACKENZIE FINANCIAL CORP,-9412.4797668457
18056,2022-10-07,2022-09-30,NVTA,MACKENZIE FINANCIAL CORP,3576.8400554657
18057,2022-10-07,2022-09-30,NVR,MACKENZIE FINANCIAL CORP,-2826839.77539062
18058,2022-10-07,2022-09-30,NVMI,MACKENZIE FINANCIAL CORP,-625419.622375488
18059,2022-10-07,2022-09-30,NVDA,MACKENZIE FINANCIAL CORP,-22424860.1472473
18060,2022-10-07,2022-09-30,NUE,MACKENZIE FINANCIAL CORP,279029.914428711
18061,2022-10-07,2022-09-30,PK,MACKENZIE FINANCIAL CORP,-5067.0001029968
18062,2022-10-07,2022-09-30,OCSL,MACKENZIE FINANCIAL CORP,-171900.0
18063,2022-10-07,2022-09-30,ODFL,MACKENZIE FINANCIAL CORP,-166924.672866821
18064,2022-10-07,2022-09-30,ORCL,MACKENZIE FINANCIAL CORP,3763988.3611908
18065,2022-10-07,2022-09-30,ORCC,MACKENZIE FINANCIAL CORP,-147378.438373566
18066,2022-10-07,2022-09-30,ORA,MACKENZIE FINANCIAL CORP,-16205.5994262695
18067,2022-10-07,2022-09-30,OR,MACKENZIE FINANCIAL CORP,-1458478.46372223
18068,2022-10-07,2022-09-30,OPK,MACKENZIE FINANCIAL CORP,-3946.3199701309
18069,2022-10-07,2022-09-30,OPEN,MACKENZIE FINANCIAL CORP,244850.291740894
18070,2022-10-07,2022-09-30,OPCH,MACKENZIE FINANCIAL CORP,-16332.929643631
18071,2022-10-07,2022-09-30,ONTO,MACKENZIE FINANCIAL CORP,-6981.4503326416
18072,2022-10-07,2022-09-30,ONEM,MACKENZIE FINANCIAL CORP,-10495.7997665405
18073,2022-10-07,2022-09-30,ONCT,MACKENZIE FINANCIAL CORP,0.0
18074,2022-10-07,2022-09-30,ON,MACKENZIE FINANCIAL CORP,-32317233.3293762
18075,2022-10-07,2022-09-30,OMF,MACKENZIE FINANCIAL CORP,-546060.968467712
18076,2022-10-07,2022-09-30,OMCL,MACKENZIE FINANCIAL CORP,-15578.3697814941
18077,2022-10-07,2022-09-30,OMC,MACKENZIE FINANCIAL CORP,-260498.610630035
18078,2022-10-07,2022-09-30,OMAB,MACKENZIE FINANCIAL CORP,79622.3190307617
18079,2022-10-07,2022-09-30,OLN,MACKENZIE FINANCIAL CORP,1776861.48426056
18080,2022-10-07,2022-09-30,OLED,MACKENZIE FINANCIAL CORP,-1262969.07957458
18081,2022-10-07,2022-09-30,OKTA,MACKENZIE FINANCIAL CORP,3270821.11856842
18082,2022-10-07,2022-09-30,OKE,MACKENZIE FINANCIAL CORP,1196044.11917877
18083,2022-10-07,2022-09-30,OII,MACKENZIE FINANCIAL CORP,18912.9600906372
18084,2022-10-07,2022-09-30,OI,MACKENZIE FINANCIAL CORP,232232.346579552
18085,2022-10-07,2022-09-30,OGS,MACKENZIE FINANCIAL CORP,-12318.2498931885
18086,2022-10-07,2022-09-30,ONB,MACKENZIE FINANCIAL CORP,-22514.4890613556
18087,2022-10-07,2022-09-30,PKG,MACKENZIE FINANCIAL CORP,7860.3000640869
18088,2022-10-07,2022-09-30,PLAB,MACKENZIE FINANCIAL CORP,-2441.5399808884
18089,2022-10-07,2022-09-30,RES,MACKENZIE FINANCIAL CORP,440311.399093151
18090,2022-10-07,2022-09-30,REGN,MACKENZIE FINANCIAL CORP,-5174791.40332031
18091,2022-10-07,2022-09-30,REG,MACKENZIE FINANCIAL CORP,-594557.833152771
18092,2022-10-07,2022-09-30,RE,MACKENZIE FINANCIAL CORP,-47239.2004394531
18093,2022-10-07,2022-09-30,RDN,MACKENZIE FINANCIAL CORP,-153490.537284851
18094,2022-10-07,2022-09-30,RCL,MACKENZIE FINANCIAL CORP,-301949.312156677
18095,2022-10-07,2022-09-30,RCI,MACKENZIE FINANCIAL CORP,-2247614.31339264
18096,2022-10-07,2022-09-30,RBBN,MACKENZIE FINANCIAL CORP,0.0
18097,2022-10-07,2022-09-30,RBA,MACKENZIE FINANCIAL CORP,3535118.37409973
18098,2022-10-07,2022-09-30,RACE,MACKENZIE FINANCIAL CORP,86950.0
18099,2022-10-07,2022-09-30,QSR,MACKENZIE FINANCIAL CORP,-13513197.6175461
18100,2022-10-07,2022-09-30,QRVO,MACKENZIE FINANCIAL CORP,-28746.4213256836
18101,2022-10-07,2022-09-30,REXR,MACKENZIE FINANCIAL CORP,-306384.0
18102,2022-10-07,2022-09-30,RF,MACKENZIE FINANCIAL CORP,-336593.964881897
18103,2022-10-07,2022-09-30,ROL,MACKENZIE FINANCIAL CORP,3780.1200332642
18104,2022-10-07,2022-09-30,ROKU,MACKENZIE FINANCIAL CORP,-366882.009925842
18105,2022-10-07,2022-09-30,ROK,MACKENZIE FINANCIAL CORP,-426563.131210327
18106,2022-10-07,2022-09-30,ROG,MACKENZIE FINANCIAL CORP,-19592.2803955078
18107,2022-10-07,2022-09-30,RNG,MACKENZIE FINANCIAL CORP,7991.9998168945
18108,2022-10-07,2022-09-30,RMD,MACKENZIE FINANCIAL CORP,-280078.903915405
18109,2022-10-07,2022-09-30,RMBS,MACKENZIE FINANCIAL CORP,1020409.64306259
18110,2022-10-07,2022-09-30,QRTEA,MACKENZIE FINANCIAL CORP,-1557.749992609
18111,2022-10-07,2022-09-30,RLJ,MACKENZIE FINANCIAL CORP,-40692.5195398331
18112,2022-10-07,2022-09-30,RJF,MACKENZIE FINANCIAL CORP,-41504.3998718262
18113,2022-10-07,2022-09-30,RIO,MACKENZIE FINANCIAL CORP,-980068.02444458
18114,2022-10-07,2022-09-30,RIGL,MACKENZIE FINANCIAL CORP,-5422.0997589827
18115,2022-10-07,2022-09-30,RIDE,MACKENZIE FINANCIAL CORP,-799.710018754
18116,2022-10-07,2022-09-30,RHP,MACKENZIE FINANCIAL CORP,-43123.7378540039
18117,2022-10-07,2022-09-30,RHI,MACKENZIE FINANCIAL CORP,23944.5
18118,2022-10-07,2022-09-30,RGLD,MACKENZIE FINANCIAL CORP,2896880.13057709
