,ReportDate,TransactionDate,Ticker,Representative,Transaction,Amount,House,Range
767,2022-02-14,2022-01-14,WMT,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
768,2022-02-14,2022-01-14,RTX,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
769,2022-02-14,2022-01-14,NEE,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
770,2022-02-14,2022-01-14,LLY,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
771,2022-02-14,2022-01-14,MA,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
772,2022-02-14,2022-01-14,MSFT,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
773,2022-02-14,2022-01-14,ADBE,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
774,2022-02-14,2022-01-14,CTAS,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
775,2022-02-14,2022-01-12,VZ,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
776,2022-02-14,2022-01-12,WBA,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
777,2022-02-14,2022-01-21,TSN,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
778,2022-02-14,2022-01-12,MMM,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
779,2022-02-14,2022-01-26,MDT,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
780,2022-02-14,2022-01-03,SSYS,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
781,2022-02-14,2022-01-03,SSYS,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
782,2022-02-14,2022-01-03,SSYS,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
783,2022-02-14,2022-01-03,SSYS,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
784,2022-02-14,2022-01-04,CLF,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
785,2022-02-14,2022-01-05,INTC,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
786,2022-02-14,2022-01-05,INTC,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
787,2022-02-14,2022-01-12,CVX,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
788,2022-02-14,2022-01-12,DOW,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
789,2022-02-14,2022-01-12,AMGN,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
790,2022-02-14,2022-01-12,PFE,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
791,2022-02-14,2022-01-12,CSCO,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
792,2022-02-14,2022-01-12,IBM,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
793,2022-02-14,2022-01-12,INTC,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
794,2022-02-14,2022-01-21,PONCX,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
795,2022-02-14,2022-01-12,KO,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
796,2022-02-14,2022-01-21,ABBV,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
797,2022-02-14,2022-01-21,PM,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
798,2022-02-14,2022-01-21,CTAS,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
799,2022-02-14,2022-01-21,LMT,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
800,2022-02-14,2022-01-21,XEL,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
801,2022-02-14,2022-01-12,INTC,Tommy Tuberville,Purchase,15001.0,Senate,"$15,001 - $50,000"
802,2022-02-14,2022-01-21,DUK,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
803,2022-02-14,2022-01-21,ABC,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
804,2022-02-14,2022-01-21,PEP,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
805,2022-02-14,2022-01-24,GOLD,Tommy Tuberville,Purchase,50001.0,Senate,"$50,001 - $100,000"
806,2022-02-14,2022-01-21,PG,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
807,2022-02-04,2022-01-25,BTC,Ted Cruz,Purchase,15001.0,Senate,"$15,001 - $50,000"
808,2022-02-03,2022-01-18,HASI,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
809,2022-02-03,2022-01-18,BMY,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
810,2022-02-03,2022-01-18,PTNQ,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
811,2022-02-03,2022-01-18,IGHG,Thomas R. Carper,Purchase,15001.0,Senate,"$15,001 - $50,000"
812,2022-02-03,2022-01-18,QCOM,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
813,2022-02-03,2022-01-18,AQN,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
814,2022-02-03,2022-01-18,ITA,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
815,2022-02-03,2022-01-18,CEF,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
816,2022-02-03,2022-01-18,TTE,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
817,2022-02-03,2022-01-18,JNJ,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
818,2022-02-03,2022-01-26,SRVR,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
819,2022-02-03,2022-01-26,JHMM,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
820,2022-02-03,2022-01-26,CIBR,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
821,2022-02-03,2022-01-26,FIMKX,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
822,2022-02-03,2022-01-26,GLD,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
823,2022-02-03,2022-01-26,ITA,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
824,2022-02-03,2022-01-26,WIW,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
825,2022-02-03,2022-01-26,KRE,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
826,2022-02-03,2022-01-26,GBIL,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
827,2022-02-03,2022-01-26,MOO,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
828,2022-02-03,2022-01-26,GEMIX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
829,2022-02-03,2022-01-18,MET,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
830,2022-02-03,2022-01-18,GLAD,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
831,2022-02-03,2022-01-18,AXS,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
832,2022-02-03,2022-01-18,NVDA,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
833,2022-02-03,2022-01-26,XAR,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
834,2022-02-03,2022-01-26,KBA,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
835,2022-02-03,2022-01-18,ETN,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
836,2022-02-03,2022-01-31,NVDA,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
837,2022-02-03,2022-01-18,RTX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
838,2022-02-03,2022-01-31,XAR,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
839,2022-02-03,2022-01-31,PTMC,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
840,2022-02-03,2022-01-31,ITA,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
841,2022-02-03,2022-01-31,CEF,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
842,2022-02-03,2022-01-31,GEMIX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
843,2022-02-03,2022-01-31,GNR,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
844,2022-02-03,2022-01-26,FDN,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
845,2022-02-03,2022-01-31,WIW,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
846,2022-02-03,2022-01-31,MOO,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
847,2022-02-03,2022-01-31,LUBFX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
848,2022-02-03,2022-01-31,FIMKX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
849,2022-02-03,2022-01-31,JHMM,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
850,2022-02-03,2022-01-31,SI,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
851,2022-02-03,2022-01-18,GBIL,Thomas R. Carper,Sale,15001.0,Senate,"$15,001 - $50,000"
852,2022-02-03,2022-01-26,IVOO,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
853,2022-02-03,2022-01-18,XAR,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
854,2022-02-03,2022-01-18,APO,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
855,2022-02-03,2022-01-18,JCI,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
856,2022-02-03,2022-01-18,CVS,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
857,2022-02-03,2022-01-18,GMRE,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
858,2022-02-03,2022-01-18,LDP,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
859,2022-02-03,2022-01-18,SRVR,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
860,2022-02-03,2022-01-18,GLD,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
861,2022-02-03,2022-01-18,CSCO,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
862,2022-02-03,2022-01-18,MOS,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
863,2022-02-03,2022-01-18,C,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
864,2022-02-03,2022-01-18,PTMC,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
865,2022-02-03,2022-01-18,ABBV,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
866,2022-02-03,2022-01-18,DIS,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
867,2022-02-03,2022-01-18,AY,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
868,2022-02-03,2022-01-18,VFH,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
869,2022-02-03,2022-01-18,FCPIX,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
870,2022-02-03,2022-01-18,IRM,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
871,2022-02-03,2022-01-18,LHX,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
872,2022-02-03,2022-01-18,KBE,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
873,2022-02-03,2022-01-18,INTC,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
874,2022-02-03,2022-01-18,VZ,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
875,2022-02-03,2022-01-18,IWN,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
876,2022-02-03,2022-01-18,V,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
877,2022-02-03,2022-01-18,AAPL,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
878,2022-02-03,2022-01-18,WIW,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
879,2022-02-03,2022-01-18,LMT,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
880,2022-02-03,2022-01-18,AMT,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
881,2022-02-03,2022-01-18,RIO,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
882,2022-02-03,2022-01-18,DLR,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
883,2022-02-03,2022-01-18,ARCC,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
884,2022-02-03,2022-01-18,FXI,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
885,2022-02-03,2022-01-18,GLW,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
886,2022-02-03,2022-01-18,FIMKX,Thomas R. Carper,Sale,15001.0,Senate,"$15,001 - $50,000"
887,2022-01-21,2021-12-21,BRK.B,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
888,2022-01-21,2021-12-21,CI,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
889,2022-01-21,2021-12-21,BAC,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
890,2022-01-21,2021-12-21,CMCSA,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
891,2022-01-21,2021-12-21,FB,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
892,2022-01-21,2021-12-21,CI,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
893,2022-01-21,2021-12-21,CSCO,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
894,2022-01-21,2021-12-21,BRK.B,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
895,2022-01-21,2021-12-21,USB,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
896,2022-01-21,2021-12-21,PFE,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
897,2022-01-21,2021-12-21,GOOG,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
898,2022-01-21,2021-12-21,XOM,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
899,2022-01-21,2021-12-21,AAPL,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
900,2022-01-21,2021-12-15,NVS,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
901,2022-01-21,2021-12-21,CVS,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
902,2022-01-21,2021-12-21,PFE,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
903,2022-01-21,2021-12-21,KMB,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
904,2022-01-21,2021-12-21,USB,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
905,2022-01-21,2021-12-21,MSFT,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
906,2022-01-21,2021-12-21,GILD,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
907,2022-01-21,2021-12-21,KMB,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
908,2022-01-21,2021-12-21,PII,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
909,2022-01-21,2021-12-21,GILD,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
910,2022-01-21,2021-12-21,KR,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
911,2022-01-21,2021-12-21,XOM,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
912,2022-01-21,2021-12-21,CSCO,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
913,2022-01-21,2021-12-21,MSFT,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
914,2022-01-21,2021-12-21,CVS,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
915,2022-01-21,2021-12-21,DVA,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
916,2022-01-21,2021-12-21,VZ,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
917,2022-01-21,2021-12-21,BAC,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
918,2022-01-21,2021-12-21,CMCSA,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
919,2022-01-21,2021-12-21,BK,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
920,2022-01-21,2021-12-21,AAPL,Jerry Moran,Sale,1001.0,Senate,"$1,001 - $15,000"
921,2022-01-21,2021-12-21,BK,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
922,2022-01-21,2021-12-21,PII,Jerry Moran,Purchase,1001.0,Senate,"$1,001 - $15,000"
923,2022-01-21,2021-12-28,VZ,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
924,2022-01-15,2021-12-15,AMGN,Shelley Moore Capito,Purchase,1001.0,Senate,"$1,001 - $15,000"
925,2022-01-15,2021-12-17,MSFT,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
926,2022-01-15,2021-12-17,C,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
927,2022-01-15,2021-12-28,SMFG,Shelley Moore Capito,Sale,1001.0,Senate,"$1,001 - $15,000"
928,2022-01-12,2021-12-27,ECOM,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
929,2022-01-12,2021-12-13,SSYS,Tommy Tuberville,Purchase,15001.0,Senate,"$15,001 - $50,000"
930,2022-01-12,2021-12-14,BABA,Tommy Tuberville,Purchase,50001.0,Senate,"$50,001 - $100,000"
931,2022-01-12,2021-12-29,PYPL,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
932,2022-01-12,2021-12-15,BABA,Tommy Tuberville,Purchase,50001.0,Senate,"$50,001 - $100,000"
933,2022-01-12,2021-12-29,QQQ,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
934,2022-01-12,2021-12-23,ECOM,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
935,2022-01-12,2021-12-23,ECOM,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
936,2022-01-12,2021-12-22,AAPL,Tommy Tuberville,Sale,50001.0,Senate,"$50,001 - $100,000"
937,2022-01-12,2021-12-23,BABA,Tommy Tuberville,Sale,50001.0,Senate,"$50,001 - $100,000"
938,2022-01-12,2021-12-21,BABA,Tommy Tuberville,Purchase,15001.0,Senate,"$15,001 - $50,000"
939,2022-01-12,2021-12-23,CLF,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
940,2022-01-10,2021-12-23,RHP,Bill Hagerty,Sale,100001.0,Senate,"$100,001 - $250,000"
941,2022-01-10,2021-12-23,RNR,Bill Hagerty,Sale,250001.0,Senate,"$250,001 - $500,000"
942,2022-01-10,2021-12-23,RHP,Bill Hagerty,Sale,15001.0,Senate,"$15,001 - $50,000"
943,2022-01-10,2021-12-29,CLDT,Bill Hagerty,Sale,1001.0,Senate,"$1,001 - $15,000"
944,2022-01-10,2021-12-29,NS,Bill Hagerty,Sale,50001.0,Senate,"$50,001 - $100,000"
945,2022-01-10,2021-12-29,BKEP,Bill Hagerty,Sale,15001.0,Senate,"$15,001 - $50,000"
946,2022-01-10,2021-12-29,CCEP,Bill Hagerty,Sale,50001.0,Senate,"$50,001 - $100,000"
947,2022-01-10,2021-12-29,ENVA,Bill Hagerty,Sale,15001.0,Senate,"$15,001 - $50,000"
948,2022-01-10,2021-12-29,PNFP,Bill Hagerty,Sale,100001.0,Senate,"$100,001 - $250,000"
949,2022-01-10,2021-12-28,DDOG,Bill Hagerty,Sale,15001.0,Senate,"$15,001 - $50,000"
950,2022-01-10,2021-12-28,RNR,Bill Hagerty,Sale,250001.0,Senate,"$250,001 - $500,000"
951,2022-01-08,2022-01-03,IBM,Gary Peters,Purchase,1001.0,Senate,"$1,001 - $15,000"
952,2022-01-08,2021-12-07,HBAN,Gary Peters,Purchase,1001.0,Senate,"$1,001 - $15,000"
953,2022-01-04,2021-12-31,SBIO,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
954,2022-01-04,2021-12-23,CEM,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
955,2021-12-22,2021-12-16,VRM,Bill Hagerty,Sale,1001.0,Senate,"$1,001 - $15,000"
956,2021-12-16,2021-12-03,WFC,A. Mitchell Jr. McConnell,Purchase,1001.0,Senate,"$1,001 - $15,000"
957,2021-12-10,2021-10-27,FB,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
958,2021-12-10,2021-11-04,SSYS,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
959,2021-12-10,2021-11-08,CLF,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
960,2021-12-10,2021-11-08,CLF,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
961,2021-12-10,2021-11-08,CLF,Tommy Tuberville,Purchase,100001.0,Senate,"$100,001 - $250,000"
962,2021-12-10,2021-11-08,CLF,Tommy Tuberville,Sale,15001.0,Senate,"$15,001 - $50,000"
963,2021-12-10,2021-11-08,TTD,John Hickenlooper,Sale,15001.0,Senate,"$15,001 - $50,000"
964,2021-12-10,2021-11-05,F,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
965,2021-12-10,2021-11-05,F,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
966,2021-12-10,2021-11-02,SCCO,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
967,2021-12-10,2021-11-02,SCCO,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
968,2021-12-10,2021-11-02,SCCO,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
969,2021-12-10,2021-11-02,SCCO,Tommy Tuberville,Purchase,100001.0,Senate,"$100,001 - $250,000"
970,2021-12-10,2021-11-01,PYPL,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
971,2021-12-10,2021-11-01,NVDA,John Hickenlooper,Sale,500001.0,Senate,"$500,001 - $1,000,000"
972,2021-12-10,2021-11-01,MSFT,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
973,2021-12-10,2021-11-01,GOOGL,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
974,2021-12-10,2021-10-29,AAPL,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
975,2021-12-10,2021-10-29,AMZN,John Hickenlooper,Sale,250001.0,Senate,"$250,001 - $500,000"
976,2021-12-10,2021-11-22,ECOM,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
977,2021-12-10,2021-11-12,ADBE,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
978,2021-12-10,2021-11-17,PYPL,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
979,2021-12-10,2021-11-22,MSFT,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
980,2021-12-10,2021-11-22,AAPL,Tommy Tuberville,Purchase,1001.0,Senate,"$1,001 - $15,000"
981,2021-12-10,2021-11-22,OXY,Tommy Tuberville,Sale,50001.0,Senate,"$50,001 - $100,000"
982,2021-12-10,2021-11-22,OXY,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
983,2021-12-10,2021-11-17,PYPL,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
984,2021-12-10,2021-11-17,PYPL,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
985,2021-12-07,2021-11-29,CAG,Gary Peters,Purchase,1001.0,Senate,"$1,001 - $15,000"
986,2021-12-07,2021-11-29,OFC,Gary Peters,Purchase,1001.0,Senate,"$1,001 - $15,000"
987,2021-12-04,2021-11-19,GLPI,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
988,2021-12-04,2021-11-30,SBIO,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
989,2021-12-04,2021-11-29,BMY,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
990,2021-12-04,2021-11-26,QS,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
991,2021-12-04,2021-11-26,GLPI,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
992,2021-12-04,2021-11-26,CONE,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
993,2021-12-04,2021-11-26,LITE,Thomas R. Carper,Purchase,1001.0,Senate,"$1,001 - $15,000"
994,2021-12-04,2021-11-16,CONE,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
995,2021-12-04,2021-11-16,COR,Thomas R. Carper,Sale,1001.0,Senate,"$1,001 - $15,000"
996,2021-11-23,2021-11-08,DDOG,Bill Hagerty,Sale,1000001.0,Senate,"$1,000,001 - $5,000,000"
997,2021-11-19,2021-10-28,CVX,John Hickenlooper,Sale,100001.0,Senate,"$100,001 - $250,000"
998,2021-11-10,2021-10-26,QCOM,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
999,2021-11-10,2021-10-26,RMD,Tommy Tuberville,Sale,1001.0,Senate,"$1,001 - $15,000"
